,player,uuid
2203,Malachi Richardson,d7e1a634-e5b1-46ba-b958-03ea94e01bcf
2204,Skal Labissiere,e06f1f07-d7b5-423a-8c6b-218408e87249
2205,Isaiah Cousins,6fca21ea-af9b-4d6b-b0f7-2e992ba52b25
2206,Brandon Ingram,13bc8674-2e2d-4dae-818c-69728b553b74
2207,Ivica Zubac,336b75a2-39f8-4300-99a7-a50887820cd1
2208,David Nwaba,705dc56f-ed28-4579-968a-847492881122
2209,Zach Auguste,3ee5d522-7f30-43f5-9b0d-94a99f574a2b
2210,Jaylen Brown,4f0761b5-23e8-4d93-8c99-309890de051c
2211,Demetrius Jackson,dd56b5ab-1410-45f5-adae-b7149dd184ac
2212,Damion Lee,28dd4526-de87-4e5c-a1f3-e9b5e7dba905
2213,Jalen Jones,82adb096-4f7a-4b63-ba5f-05221a2a86ac
2214,Denzel Valentine,e53a3da9-42a0-4e36-9476-720745e418bb
2215,Paul Zipser,c2829ae4-d677-449d-9bd6-5da9d8d2c02b
2216,Thomas Walkup,824340bb-8c5c-4d15-9854-bd03c64ec126
2217,Alex Abrines,e940eaf3-1002-4f33-b062-58d4c0d6f983
2218,Domantas Sabonis,f0fdae0c-bd60-43f2-9722-fc618d8a892b
2219,Semaj Christon,5514b5c3-83c4-42ca-9894-691c283ea07a
2220,Kaleb Tarczewski,28c08b99-cf5b-494f-9651-05d669252300
2221,Alex Caruso,2a41a41a-8b58-41cd-8f2b-5a97e1a824b7
2222,Kyle Wiltjer,4c1a6173-3737-456b-89e9-149813826006
2223,Chinanu Onuaku,bf881117-3bd7-4648-abf0-e51cc5bd97d5
2224,Isaiah Taylor,78cb4cb5-1ac6-4445-8910-f8d1b3cf6ede
2225,Georges Niang,ab09c1f4-39f1-426c-9e56-4e8e8c7f356b
2226,Alex Poythress,6a433012-34b7-44b3-9ab1-0a7afba453a1
2227,Nick Zeisloft,c11bb6ca-9fc6-426e-bfa4-1093e7df8cf6
2228,Dragan Bender,a454a133-6174-4716-a2b9-61b291990805
2229,Marquese Chriss,83280217-449e-4c19-a768-1ed3c5e41325
2230,Tyler Ulis,15a4c5d1-7dcc-4bbd-b295-c0502b0ec375
2231,Derrick Jones,544acc26-818d-4784-b081-f67a1e7023f0
2232,Ben Simmons,4b1b4553-967e-437e-b7ed-8d781973ff59
2233,Dario Saric,4756aa98-0a24-4536-ab7c-ad20225844c8
2234,Timothe Luwawu,175d0517-a1fc-4955-a9fe-4000d16950c9
2235,Brandon Paul,42562087-0d69-46a9-be4d-b477b5f629ef
2236,Shawn Long,626d562b-7f03-4b54-8dbb-f153f9b58342
2237,James Webb,71dee0b9-3d41-49fa-860e-8bfc33a565ba
2238,Anthony Barber,7113ce6a-0414-4e99-9b3d-b7d729f4dfef
2239,Jamal Murray,3404fc0c-3279-4ca3-949b-fcc6ffd7fd9f
2240,Juan Hernangomez,6bdd262e-e7c9-44f0-b3af-f6dbe6fb7864
2241,Malik Beasley,3473d80c-586e-4ede-bdb2-e325da469f92
2242,DJ Kennedy,f46c09a7-42b1-45ca-9748-0bbd91990264
2243,Kris Dunn,521ba09f-3fce-47bb-900f-2c3ed331ffe6
2244,Caris LeVert,76d4ddb8-db74-4b21-9358-31afe4e5682f
2245,Isaiah Whitehead,94a2cbc6-cd38-47a0-b901-5dc03960eb6a
2246,Egidijus Mockevicius,0d4668e7-7801-4acd-ade2-a9194f5c8bee
2247,Prince Ibeh,4c8260e7-975b-4209-8422-8f8b99dcd18e
2248,Beau Beech,19275b27-a26b-416c-91aa-b66074963e29
2249,Joel Bolomboy,2c7028e5-ea35-4f23-849a-a6dce4589360
2250,Marcus Paige,697d60c6-621a-4c09-adbd-e426bd086097
2251,Quincy Ford,ab9cdbaf-7f24-476d-945d-a89820ccf508
2252,Cedi Osman,05d57d36-ef49-4ceb-8c1d-54f890a17eaf
2253,Ante Zizic,1d1037ab-88d7-4317-ac54-1815671afbd6
2254,London Perrantes,983215b7-50ea-479d-b7f4-1536ec9375a9
2255,Marcus Thornton II,4b5debe4-dd87-490b-b68b-59eb8a0ca50b
2256,Jordan Bell,422b346a-cc4f-446a-bc6d-9d610e65038c
2257,Chris Boucher,4746f03b-d2ed-41e6-95e8-acb804ba2c02
2258,Terrance Ferguson,48a5191e-fba7-4031-9dee-5dc0da11d19b
2259,Dakari Johnson,dc0a3c0f-41ee-4b1f-8edb-ac32315ca848
2260,Daniel Hamilton,98baa0ab-f62e-4531-998b-a0ec32d461d2
2261,PJ Dozier,229e5dd4-587a-4089-b339-580d61274e8c
2262,Bam Adebayo,a0b335f7-8a52-4164-91c5-0090952103a4
2263,Matt Williams,a5ee2f3f-ba76-4b39-83a6-4e777de4f95b
2264,Derrick Walton,e30256e5-ef6e-49d5-b9e7-e57cb4d32826
2265,Michael Young,4e54a9d4-44fa-4f6f-9547-3f8030286595
2266,Devin Robinson,33323432-9592-41a6-a50e-eb004a0fffeb
2267,Frank Jackson,406082b6-a4e0-4b6c-9dfe-7d332ff2e1d5
2268,Walter Lemon Jr,8a29bef0-cf54-41ce-a540-5ac12b01509d
2269,Charles Cooke,1e6caec9-5b24-4759-9aaa-a927b174d5c8
2270,DJ Wilson,ea7bf338-a947-4818-904f-be866c581e3f
2271,Sterling Brown,a5b7b995-44b7-4136-b0fb-cd7fe70efd5b
2272,Bronson Koenig,f2d5ea2f-1cf4-45e1-904f-f9f8a60bab21
2273,Zhou Qi,ec6658a9-d95a-4623-87ef-60e6bafeca6e
2274,Cameron Oliver,682f22f4-9198-41c6-bd41-d747eeed6e91
2275,Aaron Jackson,d411aa2a-756e-4c0c-952d-1951099851e2
2276,Luke Kennard,aa6dbeea-cda6-4413-aabb-5563fbba5182
2277,Reggie Hearn,a9350e47-b7fa-48cb-9a5a-8f7fb69040e1
2278,Landry Nnoko,2b84ce8a-58ad-4900-99d5-274a953b0984
2279,Milos Teodosic,d240c3da-f70a-43b1-8110-cd7293b248f8
2280,Jawun Evans,eba8e27a-83fc-477c-a4ed-ac2d45ba7c4e
2281,Sindarius Thornwell,485f03ac-4a4a-4a17-b79d-34eb8c054c11
2282,Jamil Wilson,c1f86279-2075-4484-ba99-246f8aa42f17
2283,CJ Williams,e04770ee-b2d6-49c7-b865-9964da177816
2284,Tyrone Wallace,ee647222-8f33-4ae0-86ab-28972f2a045d
2285,Zach Collins,a3e87aaa-ca54-4343-a946-8f3e04f87193
2286,Caleb Swanigan,b432e264-b43e-4d4b-a165-e3d4ef98ce0a
2287,Malik Monk,d5b4e990-d1dd-450d-8581-758b4c1902f5
2288,Dwayne Bacon,583f228d-f610-446b-9d49-b37924e81d9f
2289,Mangok Mathiang,f128b398-e064-4705-85ad-57ce4d3c80ed
2290,OG Anunoby,d7276ddc-f7bb-4180-a75f-cedc93550af6
2291,Alfonzo McKinnie,10c2a3fd-e74d-4a1c-9b66-b497fe0e4fcd
2292,Nigel Hayes,a2bed639-db8f-45fe-8a72-6cb54d397a5d
2293,Malcolm Miller,2d114665-35de-40d7-9882-b161b2913482
2294,Justin Patton,53baffee-097d-4e8f-9d94-dcff72b8e52c
2295,Amile Jefferson,e8580c20-29c3-4823-b921-4d6bb8d759ec
2296,Jayson Tatum,781822eb-eaba-4292-a247-34b65bec6c08
2297,Guerschon Yabusele,43ed636d-888e-47cb-9d2d-aa9807f74b3c
2298,Semi Ojeleye,f34d0211-44d9-4831-99cd-96e19dfab1e3
2299,Abdel Nader,0427d095-512f-45f8-8aa1-e1c00856e203
2300,Daniel Theis,1378896a-c798-4381-bda9-059362964b1e
2301,Kadeem Allen,17c94db2-c93d-4046-8d54-d0d83eb3b9dd
2302,Jabari Bird,052064e9-7c30-4a90-bab2-fc83e7c22003
2303,Xavier Silas,2ecae7eb-3983-4698-949c-0037e5fb00fe
2304,Derrick White,eea4df10-d4a5-45d1-93de-8e6b2ef47895
2305,Rade Zagorac,140c5069-1ead-4473-9e93-241550dd34e5
2306,Ivan Rabb,498daf15-5c9f-4506-90f9-8f9967695333
2307,Dillon Brooks,dc092909-05b4-4bc2-b45f-55f3899822b2
2308,Omari Johnson,d976014c-54fc-4d26-a702-cd79e794cfb2
2309,Kobi Simmons,3357d7cd-1020-41b1-be67-a7ef5f0fba07
2310,Vince Hunter,0ff6546f-9f9f-4376-b8d8-90c9bec38bd8
2311,Myke Henry,f6cdd4a7-caa0-41e9-ad60-ad4c07a1b33e
2312,Xavier Rathan-Mayes,9a880019-ed66-462b-b97f-c5821e0b759a
2313,Tyler Lydon,7b5a5046-fe5b-4ac2-b217-c34336de6644
2314,Torrey Craig,7aff8d0e-fcbd-4993-a245-2105b24361f8
2315,Monte Morris,4038ddfc-8480-4e18-bee2-fd598623034c
2316,Donovan Mitchell,17cc8c3d-5145-4970-89a7-929a7cd78459
2317,Tony Bradley,fdf32ae0-81b6-417e-a3be-f955fe761711
2318,Royce O'Neale,fb22e82b-f677-4a53-a850-0a2f0c27b1dc
2319,Naz Long,add02f01-0b14-4055-9661-b0c957da4c86
2320,Eric Griffin,cf9a800c-2380-4069-a4af-2e01cd1abaaa
2321,Erik McCree,1a45fed6-fd31-4c58-9c46-33cbca789d7f
2322,Frank Ntilikina,f746fc64-2b44-4794-9153-acab0dbc7c58
2323,Damyean Dotson,dcea9082-b16d-485e-a68f-bae0d9c41a69
2324,Luke Kornet,a7b4b9a5-555b-4360-b7d9-bd7808aa6ec9
2325,Isaiah Hicks,0edc9484-7912-462e-be1a-d6eb9bab434b
2326,Lonzo Ball,722ad703-a876-4367-9f56-f387dbc71b0a
2327,Kyle Kuzma,b70987da-381a-4f4d-8f30-54f26244c49f
2328,Josh Hart,3f838f92-c17f-4fe9-9cd8-10bf9a1fa016
2329,Thomas Bryant,54050de9-5c14-4342-854a-68009fb9c98e
2330,VJ Beachem,cbccca13-4db6-4ed4-a777-573f4925f582
2331,Andre Ingram,026a09de-1712-4496-9052-ba06d0f87d52
2332,Markelle Fultz,76378bd2-55a0-4080-92a1-67457db8215b
2333,Furkan Korkmaz,c9dbf2eb-a717-46c7-a196-245ba1e4a172
2334,Jacob Pullen,f4e6c71f-5182-4acd-9b7b-75c56b1dfccf
2335,John Collins,dd4fcb91-6d8d-465c-ab87-a5281131cf30
2336,Tyler Dorsey,9fcda950-1998-4092-b096-1b4f9fc67ea1
2337,Antonius Cleveland,afcdfcfb-2dda-45a3-b9bc-f041a98dc1fc
2338,Jaylen Morris,aceb2fe7-d771-4ec9-bad2-9ad7763095ac
2339,Josh Magette,40187123-3d09-4263-93f2-18426018a3da
2340,Tyler Cavanaugh,08ac9915-f8d9-45dd-b4d4-2c65eea77e35
2341,Andrew White,158313fd-ec69-46ae-833c-5ee3f4406c81
2342,Bogdan Bogdanovic,5900bf8b-fd03-4c93-884b-aaece11ad139
2343,De'Aaron Fox,3597c816-649c-48ba-af53-e133b3e4af26
2344,Justin Jackson,cb4a6432-cac5-4c02-93a9-4520a42d148e
2345,Harry Giles,e88facb7-9f85-43b7-b4dd-cabf66c41053
2346,Frank Mason,018cb943-8bcc-43ed-b173-d50b93053d63
2347,Jonathan Isaac,e612b8ff-d1be-41e1-88c3-ab6aa6b622e5
2348,Wesley Iwundu,b371cedd-b31a-43f8-a050-1268bfa2ce85
2349,Khem Birch,635ca302-a9e5-46ff-8fd0-7eae016af4d8
2350,Rodney Purvis,fe383f26-e42e-4329-84fc-2c84d4aad066
2351,Jamel Artis,ae1cc18c-e2a4-4b0c-bae1-c0d479e45dcb
2352,Jarrett Allen,78d0d2d1-1bd9-4b52-8189-3d5d00d54b21
2353,Milton Doyle,4dc99302-85c7-4756-891a-c5e9f0b28fea
2354,Yakuba Ouattara,29f86ca4-caa0-4b31-a5d7-f46171b7a2d5
2355,Jacob Wiley,ccdb9496-26a5-4ab3-a925-15134803454c
2356,TJ Leaf,ef5f4020-dd54-42a1-8077-a6232225ea20
2357,Ike Anigbogu,2988acb0-ad7a-4869-8036-82494ff0d325
2358,Edmond Sumner,55a34648-1cd3-4cd8-899d-67ce51383c2f
2359,Ben Moore,f431bd5d-f322-4ef4-b2f9-2f01287ddf31
2360,Trey McKinney-Jones,e557f46f-093d-4551-b0e1-9bfae779999f
2361,Josh Jackson,9ff3333d-712f-4e4a-a0a9-c8f565e0da42
2362,Davon Reed,3644345d-045e-4a5e-ba2d-5248954617db
2363,Shaquille Harrison,4bc1c2ad-e2d5-4c4f-9de7-daab4cc0d065
2364,Josh Gray,833afa51-f834-421a-a3ae-d4988d88fa9e
2365,Alec Peters,ad9ab200-9ec5-4e5c-889b-512aeffe4020
2366,Lauri Markkanen,41c7d2ff-1494-41c2-a38c-f523a504fdc2
2367,Jaylen Johnson,ba52a8d4-21d0-40f5-bdd7-868a0cf1e7e0
2368,CJ Fair,b3795bca-30c9-4717-b9a9-9201538addda
2369,Antonio Blakeney,27cade88-d4b7-402f-ac4f-ed14348e9ef0
2370,Dennis Smith,c095dc26-a7fb-4bc5-be02-60be4ad026b0
2371,Maxi Kleber,763ab852-98b0-4761-a150-092ea41b2951
2372,Johnathan Motley,9e941f13-cf64-4834-988b-cfecf48533fd
2373,Gian Clavell,b5d4400c-b6af-4805-9be5-cd0109fb4013
2374,Yante Maten,3df02476-b465-4354-b2dc-696e71395491
2375,Duncan Robinson,66963590-35ab-4dfc-b52b-2929be08550a
2376,Emanuel Terry,29024281-50b5-47ca-b42e-0d8dbe364419
2377,Kendrick Nunn,aaff13d4-afdc-4c2e-8a58-c4d18d026b93
2378,Jacob Evans,daa6ca7c-4af7-415d-924f-ba90291a5d2e
2379,Marcus Derrickson,1c6125bb-8871-4514-9e15-a85efe3ad986
2380,Hamidou Diallo,b9cf0f01-9f50-4a3c-ac6b-10e9383531ed
2381,Deonte Burton,91f8fbea-81e7-4079-b0e3-f2f8469dc870
2382,Tyler Davis,e802c44e-1ba8-42da-b65a-6c8398c57b6e
2383,Donte Grantham,2ad1f47b-6b48-46a1-9962-6bd687f872b3
2384,Richard Solomon,82e1d5fa-1b78-47c0-b1ca-b1db5e0d68c4
2385,Jordan Loyd,a06f2660-8c4f-4bc7-80bd-24545cb24ca3
2386,Donte DiVincenzo,80820928-7f33-4bee-8493-0df6b077e6b8
2387,Bonzie Colson,489eaa35-b103-4bdc-9cc2-2d62248b51cf
2388,Anfernee Simons,8f004299-a3d7-4022-b5f5-3a82e55e53fe
2389,Gary Trent Jr,20bd42f8-9b0b-461e-a929-cd1bad11fc3f
2390,Sviatoslav Mykhailiuk,4cc0c579-708c-4d93-95c1-da6a1827c31e
2391,Bruce Brown,3ed39f2c-6b72-4e65-8b18-5e2b32883c13
2392,Khyri Thomas,741e45d0-cc17-41d1-9fb7-e3146df46cd8
2393,Keenan Evans,518af5c2-6008-4f7e-bdca-68b688a09d8b
2394,Zach Lofton,62a027f7-299c-45e4-8324-ffe930843746
2395,Isaiah Hartenstein,4a81da29-b5a2-434a-879c-c1e8237cdb9f
2396,Gary Clark,e771913b-1d28-41e3-8cd6-418d1426206d
2397,Chris Chiozza,84627dd5-b76a-4f01-b7d9-aea9d3370bf9
2398,Vincent Edwards,0deecc8d-7205-4600-828b-42df7c4c87ae
2399,Trevon Duval,e08f66cd-0f73-4e68-bdc4-a8cd1e8aff8a
2400,Robert Williams,6dc5fdc5-1c31-4358-b0eb-6a98d54a4339
2401,Brad Wanamaker,30cd5035-6e50-4dba-8051-69c2129418ae
2402,Jevon Carter,04402fb6-6309-42d6-8f7f-a6cac93f332d
2403,Yuta Watanabe,d7f52959-fe08-4b64-816a-b168cd7c1e22
2404,Julian Washburn,c6836fd1-2317-4960-ad08-58cf8853a27c
2405,Dusty Hannahs,855961e8-1d38-45bd-a574-875754118bcf
2406,Troy Brown,7d70e3b8-f9af-4cf0-956a-e2d934d36f75
2407,Tarik Phillip,e33fc3f2-066a-4224-9a56-aef0ff795144
2408,Kevin Knox,52471d7b-211b-47c3-9d43-5140821eb403
2409,Allonzo Trier,a43376e1-e6a0-4eb9-9811-d55090112183
2410,Mitchell Robinson,a50f890d-fa6c-44d3-9653-75a3f83db921
2411,Billy Garrett,4f0495eb-f546-4c08-92ba-614c0cf2f2b6
2412,Collin Sexton,86af021d-0035-4562-b5be-d2717e84349a
2413,Billy Preston,f77e2c09-c11f-4957-a0f6-234d94d682d1
2414,Jaron Blossomgame,af63f039-94cd-4a71-b4c5-8dd37c2aec7b
2415,Deng Adel,16605ba4-5884-43a3-8122-5c6e2a5731e9
2416,Josh Okogie,16788827-69fe-4ed3-a600-a7a742af4953
2417,Keita Bates-Diop,6b2e3af4-8c85-4e5f-8d66-db6c35b915a6
2418,Cam Reynolds,906474ee-1ad7-4350-b3aa-7566edc31b66
2419,Jared Terrell,21ebbff5-a803-4a10-ac0c-2556cc15dd0c
2420,Mitch Creek,8de54a33-513f-4f0e-8e03-0c1ccd3f5ce5
2421,Lonnie Walker,d82d477d-049b-4b42-bf91-8a617669876f
2422,Chimezie Metu,f2a5b6ea-6648-4bc3-a20b-e831c3d2bd3d
2423,Drew Eubanks,831b18d9-ba8e-45b5-a75b-87fe39acb38a
2424,Miles Bridges,12b4176b-2a56-4e27-bc2a-e6a5e0632791
2425,Devonte Graham,31fad43c-56fd-4d24-bf55-1acb5d796336
2426,JP Macura,453225df-b76d-43fc-9ecb-056bdcbd3f72
2427,Joe Chealey,011e6153-e1e1-4899-9871-b21684a6822e
2428,Rodions Kurucs,7e44d5e2-d703-41e9-bd78-7a6269b2730c
2429,Dzanan Musa,7bf60ee2-fce4-4348-808a-808a2b8b9ac0
2430,Theo Pinson,5f4c1111-c912-4860-a15b-8c3bea266bca
2431,Mitchell Creek,8d9086dd-19e0-4271-82c9-91b901ae81b9
2432,Tahjere McCall,539147cc-a204-4935-971f-6e69b7a013e4
2433,Nuni Omot,94c1eddd-0784-4730-bb0f-4ddeb60bb7f9
2434,Michael Porter,1206dfa0-37b3-40dc-bfbb-54c8097d5186
2435,Jarred Vanderbilt,da886e28-1cd5-4d5e-85d7-1eec8aba0234
2436,Thomas Welsh,3aa2db5f-bb50-497b-9339-81bc73265817
2437,DeVaughn Akoon-Purcell,bb9885d3-eb90-4f5f-9bb4-338cf439c7f0
2438,Brandon Goodwin,a6038e3e-9661-48c8-9aea-9389834e02f5
2439,Shai Gilgeous-Alexander,72426fe2-8c6d-416c-a679-0f7601c9d5db
2440,Jerome Robinson,857a98b6-91ae-4207-84b9-770467e3a34e
2441,Landry Shamet,9b794ca8-f2fb-405b-866f-daca5e37d38c
2442,Justin Bibbs,89076e7e-ec79-4916-8c38-0b3f17418ff8
2443,Angel Delgado,c1e8ebec-6db6-49ea-987e-11c48c0f809e
2444,Kenrich Williams,b531fe60-019c-41e2-893b-4e8aa1af87a2
2445,Dairis Bertans,e6ef63f5-d9bb-4c31-8eff-55b6decc952f
2446,Trevon Bluiett,78fc387c-b99c-4551-9b09-6e3e6a8387a5
2447,Zhaire Smith,0a36c547-af1d-4973-b83b-34cfae8b61d7
2448,Jonah Bolden,6e2f28bd-fd55-4187-aba3-f1670c402980
2449,Shake Milton,a7072b79-8977-443a-bab2-090b949657cf
2450,Haywood Highsmith,f56f51c1-e318-493b-a902-7f47394e630f
2451,Mo Bamba,3cc93b9a-2983-4232-adb8-9724a07afd50
2452,Melvin Frazier,3d48c7bd-4941-45b8-8860-4ecb27b9b2fd
2453,Isaiah Briscoe,a61cfc36-10ff-4b88-87e2-d4192be85bd8
2454,Troy Caupain,c0344290-15e8-4a01-9979-25e45e1f579d
2455,Grayson Allen,2c7b182e-966a-47fe-9214-3b9ff46cb079
2456,Wendell Carter,e2e586d1-8a1f-4ff0-86f3-639b16038f87
2457,Chandler Hutchison,0a7d7639-54b8-4285-a251-9ba4a847aa36
2458,Rawle Alkins,035cea00-b4f7-4df8-9a00-0042425f93f9
2459,Brandon Sampson,32227000-2740-4504-9d89-962f73ca45b5
2460,Aaron Holiday,f2ad5eda-5db4-44b4-a799-911b10c56407
2461,Alize Johnson,278c46e6-a427-4776-bd67-8712cfa73cea
2462,Stephan Hicks,7cd6df76-af83-4f47-88f5-b41a02ad8c6e
2463,Deandre Ayton,bb9ba703-7c68-4c5e-b8c8-9aed418e5a75
2464,Mikal Bridges,98a34408-186a-4f9a-a440-399d04ade99a
2465,Elie Okobo,cb94a9b4-5356-45dd-b489-76ff9b29507b
2466,De'Anthony Melton,6adab29e-9e18-40b9-8352-c3a4cb53bbab
2467,Raymond Spalding,e7d0c971-20c7-4458-b3df-58492948c5be
2468,George King,b163fd97-f33f-454d-aaa4-d9d50790f064
2469,Moritz Wagner,dea55add-7a96-42c1-969c-00ea3e055f0a
2470,Isaac Bonga,d7aea12d-c7f7-4dc2-af4a-6083f36d73b2
2471,Johnathan Williams,ed27dc16-8fa9-4cac-9e08-7ef9f6f7816f
2472,Jemerrio Jones,478c6b82-d290-4e85-bb64-b2c86073f044
2473,Marvin Bagley,92d3a8a3-f579-4838-bd88-04be9daac202
2474,Wenyen Gabriel,e28143f0-8160-4899-9098-4692d42291d1
2475,Cody Demps,d2881b01-7dc3-4d74-a419-1d92980b4775
2476,BJ Johnson,3d4850e4-8643-4429-939d-4ffdb34ed9b6
2477,Luka Doncic,c7c0013f-a40b-472f-bb51-b4665cc288f4
2478,Jalen Brunson,430afc2d-8ffa-4381-89bf-1b9b311e89f8
2479,Ryan Broekhoff,b363eb64-1dc8-4411-b100-806b3784d680
2480,Kostas Antetokounmpo,7277d514-9f9b-4edf-9123-254fa413a896
2481,Daryl Macon,66f44d24-892e-493c-92bf-9efbb32f1e8e
2482,Trae Young,4567c890-b16c-40e3-a31d-30a2614a7ed0
2483,Kevin Huerter,cc43eb6d-33aa-42fd-8841-9c6f61cd96ba
2484,Omari Spellman,1c87d47f-955a-42fd-8c49-6a0d532eac1f
2485,Jaylen Adams,6f849ee5-7faf-4f15-a460-abea1f5ec1b5
2486,Jordan Sibert,4c79f588-3830-41fd-b298-1dd779a3e3c9
2487,Isaac Humphries,49a56de7-210f-401e-ad97-0f13cf9d3948
2488,Darius Bazley,29746044-96a4-4421-9a45-afac65b69a2d
2489,Isaiah Roby,6e7d8442-b738-4528-b2cd-fa94edc6f54d
2490,Luguentz Dort,84ef4676-9816-4e4f-8b70-c430f973aed6
2491,Kevin Hervey,5ed1ccd3-607d-46bb-9174-1c41dafa23e0
2492,Nassir Little,c33930ad-556d-46c6-a56b-0449b2d0a61f
2493,Moses Brown,bcff1271-f6c7-43d2-9fef-81c2f1d09521
2494,Jaylen Hoard,aa2e38e6-afad-4d97-b829-3b6a8558b90a
2495,Mfiondu Kabengele,d7e8d014-4ee7-4590-8c88-a5ee79464c74
2496,Terance Mann,a51dac75-01ad-44b0-b43a-46730bf0cb46
2497,Amir Coffey,22f37d9f-2751-4433-a50b-eb170eb12008
2498,Darius Garland,2620279e-9749-4432-a636-1dbae05dcd59
2499,Dylan Windler,408f9ae9-e470-4a5c-b17d-8e6d6c76cab9
2500,Kevin Porter,9a08abe9-74e3-43fb-adb1-68fdca394b40
2501,Dean Wade,6499f724-c4ef-4742-b5b8-bd85dd229a68
2502,Matt Mooney,f74cc505-cbd6-48f0-bf2f-f1d4a77f7d8f
2503,Malik Newman,60036080-a660-4377-8edd-5f37b5f68e77
2504,Sir'Dominic Pointer,654b4959-337a-4171-963f-1eb2d15ebc54
2505,Matisse Thybulle,155343f7-a49e-448c-9b5c-f8b5098dbfde
2506,Norvel Pelle,83b16bec-1f1a-4eb2-8540-1b00fdbdf2ba
2507,Marial Shayok,d470704e-884d-4a2c-b6c9-8b7eca3e3c57
2508,Tyler Herro,6bcf8cf2-ecb0-4aea-a786-b26215dcace4
2509,KZ Okpala,10ddee97-1559-43ed-89b6-55a2c0910603
2510,Chris Silva,e73f0cf1-af6f-4756-bee0-db42119c19f4
2511,Kyle Alexander,35e3655d-e455-43bb-8384-d4a6072e0522
2512,Gabe Vincent,1338b539-03ca-493b-84c4-0b8d73512708
2513,Jordan Poole,d3a2af4b-11a7-43c3-b557-ab9bdf8e0509
2514,Alen Smailagic,241b5a6d-1799-4b3b-8d01-dc427a6d5c85
2515,Eric Paschall,9ec78bea-a596-48db-9cc9-8356db58b5a8
2516,Ky Bowman,9ed61850-fb54-4bcd-a6a1-7afb387be8c8
2517,Juan Toscano-Anderson,2748b41e-5778-4c5b-aab2-736a9bec566d
2518,Mychal Mulder,a3fee9c6-b974-49c7-a64c-2aa4ca5ff4ca
2519,Vlatko Cancar,c7fb0bae-6b1e-472e-a899-69722d3dc5e8
2520,Bol Bol,644d0071-54db-4be4-86ca-d4821d55bd2a
2521,Tyler Cook,3f284584-ff43-4732-a25c-68b5d2f92007
2522,Chris Clemons,c0a44bc2-3353-47a7-9a6b-3352456fac7d
2523,William Howard,c3031ac0-e15c-40b6-8468-3a6f9bcc268f
2524,Vic Law,62a71b60-4e6c-4b94-8842-18650d7fb7bc
2525,Talen Horton-Tucker,ab99c0cf-cb0c-4007-932b-373e5bc08e84
2526,Devontae Cacok,b63758c4-f834-4fe4-b067-e043bc00edf3
2527,Matt Thomas,cdeb1805-7869-4bf1-96b9-413f6c6357c0
2528,Terence Davis,5819d13e-3339-4e3e-8c7c-9f03f52cd100
2529,Dewan Hernandez,c73ecb6a-92d7-42b1-b412-afada44c2cc8
2530,Oshae Brissett,f5af312c-7176-4187-91c8-a4a390413000
2531,Paul Watson,1c39334a-073e-4af5-8ff6-97cc57ceb3df
2532,Rui Hachimura,6ad03e93-df30-4c27-b330-58d497269a3e
2533,Admiral Schofield,e02b7759-d85f-4502-8252-95290df08dda
2534,Anzejs Pasecniks,0f639fac-edf4-402c-8147-2198a6f74bea
2535,Garrison Mathews,892ceb2c-93c9-4379-b0d3-436e715386de
2536,Josh Reaves,80ff7aae-0ea8-4dbf-84da-1632e7a2b4b4
2537,Luka Samanic,532cfe64-2805-4945-8b6f-5efe7987aca7
2538,Keldon Johnson,f05a2430-e494-4030-ae7b-0ebc128294ac
2539,Quinndary Weatherspoon,2e85f52a-9d47-403c-90b5-c1d5d1d65b92
2540,Nigel Williams-Goss,1e816e7d-2761-4ffd-9793-7aa7809cdb37
2541,Miye Oni,4293fbfc-470a-471c-be52-e9707b88f228
2542,Juwan Morgan,5073194a-b067-4764-bd3c-d2efb881e430
2543,Rayjon Tucker,31e42a59-3a01-4b65-a478-f02895534bd3
2544,Jarrell Brantley,3069a8e0-42a9-4dfe-9322-1ebaa59540ab
2545,Justin Wright-Foreman,6e35bff6-c681-47cb-bbcd-e899ce4f6658
2546,Nicolas Claxton,a8697786-f64f-423c-950a-9c661b2c629c
2547,Jeremiah Martin,d1bb3591-42a8-4406-9d49-3893b798571b
2548,Zion Williamson,fb3c50ee-40e8-42e8-b82a-5dc8f32706f3
2549,Jaxson Hayes,683a0743-fdc2-495e-831d-384f901850e3
2550,Nicolo Melli,ba7ab21e-7dbc-42f5-a9be-6d19a5547d19
2551,Nickeil Alexander-Walker,e52882fd-5990-4be9-a1a3-8d307f3c3738
2552,Zylan Cheatham,ff989e2c-130b-41e6-9d25-b87c95f6167c
2553,Romeo Langford,0521a607-e468-4e94-b114-3f296af4aefc
2554,Vincent Poirier,0cc05295-0d3e-4e2f-9626-eee9141bef9a
2555,Grant Williams,366b7266-887a-44d0-92c9-4a06f218d03d
2556,Carsen Edwards,3c5d77a1-cd47-403d-963f-621579ebd947
2557,Javonte Green,ceebc895-fd63-4415-8f0d-416be4918793
2558,Tacko Fall,eb1a24b7-3741-4fec-b29e-9c5ae03cdc06
2559,Tremont Waters,9f7a654a-97e6-42a4-b558-d57e00639abc
2560,Jarrett Culver,570cb2ae-f522-4ac3-987c-05b6b530937a
2561,Jaylen Nowell,f0376a2f-82d0-4c39-a68d-e6ec28e2c7d6
2562,Naz Reid,3ccb31e0-51fc-4e38-ae6c-6b2ec37dae58
